"PASSENGERS","DISTANCE","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","MONTH",
3327.00,377.00,12323,10397,1,
3327.00,508.00,14098,10397,3,
3327.00,266.00,10785,11618,3,
3327.00,696.00,13252,14683,4,
3328.00,1242.00,12892,10423,1,
3328.00,751.00,15376,14771,2,
3328.00,277.00,11618,14524,2,
3328.00,376.00,11973,12266,3,
3328.00,599.00,14771,14869,4,
3328.00,3568.00,12651,11292,1,
3328.00,664.00,10878,13303,1,
3329.00,477.00,14314,10466,1,
3329.00,562.00,12448,11057,1,
3329.00,228.00,12264,12478,2,
3329.00,954.00,10666,12889,2,
3329.00,2465.00,12478,10800,2,
3329.00,5154.00,14831,13744,4,
3329.00,1819.00,11433,13252,4,
3329.00,528.00,10821,11986,4,
3329.00,585.00,13930,15370,4,
3329.00,6927.00,14771,12143,2,
3329.00,2537.00,10721,14057,1,
3329.00,1183.00,12953,13495,1,
3330.00,641.00,11292,11298,2,
3330.00,2795.00,12986,13204,2,
3330.00,5181.00,12892,11435,4,
3330.00,1279.00,14679,16257,4,
3330.00,188.00,14570,14831,3,
3330.00,387.00,14869,10620,4,
3330.00,2110.00,11066,13796,4,
3330.00,900.00,14321,13930,4,
3331.00,2398.00,14771,12173,2,
3331.00,2724.00,13303,14747,2,
3331.00,557.00,11637,13930,3,
3331.00,1587.00,12478,14683,3,
3331.00,767.00,15249,11298,3,
3331.00,1584.00,16217,12266,4,
3331.00,1013.00,13487,13486,4,
3331.00,219.00,14747,16115,4,
3331.00,2576.00,12478,13796,4,
3331.00,696.00,13252,14683,1,
3332.00,1606.00,15024,12264,1,
3332.00,892.00,11278,14635,2,
3332.00,212.00,12264,11618,2,
3332.00,771.00,12266,15412,3,
3332.00,164.00,11577,11433,3,
3332.00,2021.00,13487,13180,3,
3332.00,287.00,11884,10713,4,
3332.00,1299.00,14761,10581,4,
3332.00,818.00,10994,10721,1,
3333.00,403.00,13198,13930,1,
3333.00,541.00,14262,14869,2,
3333.00,1468.00,14100,11032,2,
3333.00,175.00,13851,11298,3,
3333.00,502.00,12953,11433,3,
3333.00,7195.00,12266,14066,3,
3333.00,308.00,12266,10747,1,
3334.00,1646.00,14293,10721,4,
3334.00,348.00,11618,16271,4,
3334.00,2422.00,12478,14747,2,
3334.00,594.00,13230,13930,3,
3334.00,411.00,11193,11278,3,
3334.00,4253.00,11618,15595,3,
3335.00,1216.00,12889,11423,2,
3335.00,255.00,11697,12073,2,
3335.00,1072.00,13198,13204,3,
3335.00,397.00,13930,11337,2,
3335.00,1303.00,11298,14100,2,
3335.00,2254.00,14771,14122,4,
3336.00,1167.00,13495,11618,1,
3336.00,8131.00,12264,12520,3,
3336.00,1217.00,10821,11298,3,
3336.00,175.00,11298,13851,4,
3336.00,719.00,13930,11618,4,
3337.00,842.00,10821,15304,1,
3337.00,1024.00,14730,11292,1,
3337.00,1111.00,15304,10529,2,
3337.00,6388.00,12266,12395,2,
3337.00,2075.00,14100,14107,3,
3337.00,1368.00,13871,14747,3,
3337.00,438.00,15919,12266,4,
3337.00,1038.00,13198,14100,4,
3337.00,936.00,10158,14027,4,
3338.00,849.00,13232,12451,4,
3338.00,1626.00,14057,11259,4,
3338.00,2449.00,16229,12478,1,
3339.00,945.00,12339,14635,3,
3339.00,1552.00,13303,11052,4,
3339.00,1357.00,12191,14908,1,
3339.00,4353.00,13204,12966,4,
3339.00,2149.00,13204,14679,2,
3339.00,1606.00,15024,12264,3,
3340.00,238.00,10397,10731,3,
3340.00,2724.00,16229,12982,4,
3340.00,1524.00,12889,13342,1,
3340.00,1233.00,13303,16271,2,
3340.00,2237.00,10257,12889,4,
3341.00,347.00,10849,14869,1,
3341.00,286.00,13930,14730,2,
3341.00,212.00,11618,12264,2,
3341.00,877.00,14832,14908,3,
3342.00,462.00,14771,14489,2,
3342.00,221.00,11057,11617,2,
3342.00,1623.00,12478,15024,3,
3342.00,1943.00,14771,12339,4,
3342.00,919.00,11066,11259,4,
3342.00,1019.00,16042,11292,4,
3342.00,5098.00,14771,11435,2,
3343.00,84.00,13930,14696,1,
3343.00,1706.00,13180,13232,2,
3343.00,1507.00,13252,12889,3,
3343.00,679.00,11292,13486,4,
3343.00,864.00,13930,12451,4,
3343.00,852.00,11697,14739,4,
3343.00,6427.00,11298,13744,2,
3344.00,748.00,14747,11638,1,
3344.00,1025.00,11042,14635,2,
3344.00,2381.00,10721,12889,2,
3344.00,431.00,13290,11298,3,
3344.00,216.00,11921,14869,3,
3344.00,3385.00,12991,11618,3,
3344.00,501.00,11433,14492,3,
3344.00,748.00,10693,11618,4,
3345.00,554.00,15016,14122,1,
3345.00,748.00,11618,10693,2,
3345.00,331.00,10397,11641,2,
3345.00,2477.00,10711,11618,3,
3345.00,3534.00,13204,12651,3,
3345.00,5738.00,10287,12478,4,
3345.00,195.00,11618,15096,4,
3345.00,641.00,10693,16271,1,
3345.00,627.00,11637,11292,1,
3345.00,95.00,11433,11042,1,
3345.00,551.00,14674,11298,1,
3346.00,925.00,12266,13930,1,
3346.00,74.00,11433,12884,2,
3346.00,436.00,13486,14869,2,
3346.00,4010.00,11618,13560,2,
3346.00,759.00,13303,15013,2,
3346.00,530.00,16217,11433,2,
3346.00,8131.00,12520,12264,3,
3347.00,719.00,14730,13204,1,
3347.00,198.00,12953,15096,2,
3347.00,1282.00,14838,13204,2,
3347.00,595.00,12217,12266,3,
3347.00,752.00,10721,11193,4,
3347.00,3385.00,12991,11618,2,
3348.00,2562.00,12266,14210,2,
3348.00,2626.00,12986,11697,2,
3348.00,921.00,11032,10423,3,
3348.00,804.00,12191,13871,4,
3348.00,618.00,14869,11603,4,
3348.00,500.00,11298,11973,4,
3348.00,1055.00,13204,16271,2,
3349.00,2627.00,12892,12990,3,
3349.00,1200.00,14635,14307,3,
3349.00,436.00,13342,13198,2,
3349.00,1034.00,13487,12266,1,
3349.00,229.00,14842,11298,1,
3349.00,721.00,15016,10423,1,
3350.00,748.00,13930,16217,1,
3350.00,1617.00,12478,14254,4,
3350.00,1569.00,11193,14107,1,
3350.00,345.00,14570,12889,3,
3351.00,1627.00,11697,14210,4,
3351.00,714.00,12892,11540,2,
3351.00,2089.00,12478,14677,2,
3351.00,83.00,10397,11150,4,
3351.00,332.00,11537,11433,4,
3352.00,425.00,10561,14107,2,
3352.00,221.00,11617,11057,2,
3352.00,378.00,10581,12953,3,
3352.00,423.00,11292,13029,3,
3352.00,1136.00,12992,14107,3,
3352.00,302.00,13422,10397,4,
3352.00,1748.00,14838,11057,4,
3352.00,840.00,14112,12339,4,
3352.00,1289.00,13252,11697,4,
3352.00,173.00,11977,13930,1,
3353.00,719.00,11618,13930,1,
3353.00,642.00,14524,13930,1,
3353.00,1162.00,13930,12441,1,
3353.00,1315.00,10423,11278,2,
3353.00,861.00,12191,12339,2,
3353.00,164.00,11577,11433,4,
3353.00,911.00,12892,14832,1,
3354.00,594.00,13930,13230,3,
3354.00,1748.00,11057,14838,2,
3354.00,5943.00,14066,14831,2,
3355.00,954.00,12892,14747,2,
3355.00,1517.00,14893,13487,2,
3355.00,516.00,11292,10627,4,
3355.00,483.00,11775,11292,3,
3355.00,742.00,14100,12451,2,
3355.00,4800.00,14747,12972,3,
3355.00,564.00,12197,11057,2,
3355.00,1814.00,12339,12892,3,
3355.00,2217.00,12892,10792,1,
3356.00,6842.00,11298,12277,3,
3356.00,2119.00,12892,11032,1,
3356.00,1242.00,12892,10423,2,
3356.00,840.00,12339,14112,3,
3357.00,1900.00,11193,12892,4,
3357.00,927.00,11042,15304,2,
3357.00,2626.00,11697,12986,2,
3357.00,170.00,10397,11308,2,
3357.00,630.00,14869,14057,4,
3357.00,674.00,13495,11697,1,
3358.00,722.00,13502,11298,2,
3358.00,674.00,11298,11413,3,
3358.00,1156.00,15016,14869,3,
3358.00,748.00,11638,14747,1,
3358.00,1965.00,14293,13232,2,
3358.00,235.00,13303,12073,2,
3359.00,2916.00,12889,14286,2,
3359.00,1746.00,12478,11503,3,
3359.00,453.00,14100,11433,3,
3359.00,1041.00,13930,14683,3,
3359.00,139.00,13367,13930,3,
3359.00,2149.00,14679,13204,4,
3359.00,678.00,13487,16271,4,
3359.00,207.00,11057,12124,4,
3359.00,674.00,11481,11259,4,
3359.00,604.00,11109,12889,1,
3360.00,153.00,14100,14711,1,
3360.00,1819.00,13252,11433,2,
3360.00,588.00,12278,13930,2,
3360.00,569.00,14831,14057,3,
3360.00,871.00,12266,11193,4,
3360.00,1721.00,13930,13180,4,
3360.00,1575.00,14831,13487,1,
3361.00,530.00,11433,16217,1,
3361.00,91.00,10431,11057,1,
3361.00,317.00,15016,13342,2,
3361.00,1554.00,12478,11032,4,
3361.00,1404.00,10693,14869,1,
3362.00,191.00,13795,11057,2,
3362.00,541.00,14869,14262,2,
3362.00,335.00,12953,14122,3,
3362.00,2762.00,12889,12173,2,
3363.00,91.00,10431,11057,3,
3363.00,973.00,14696,14112,3,
3363.00,1337.00,11057,11292,4,
3363.00,919.00,14635,10821,1,
3363.00,636.00,12478,10994,4,
3363.00,453.00,14747,16257,4,
3364.00,594.00,13230,13930,2,
3364.00,402.00,15249,13303,2,
3364.00,6921.00,14066,12264,3,
3364.00,1124.00,14761,11423,3,
3364.00,216.00,14869,11921,4,
3365.00,667.00,15016,14492,1,
3365.00,396.00,13061,11298,2,
3365.00,827.00,14761,13230,3,
3365.00,2944.00,13930,12651,3,
3365.00,264.00,11193,13930,4,
3365.00,1350.00,11697,16149,1,
3365.00,2457.00,14955,14066,2,
3366.00,182.00,13605,11697,1,
3366.00,449.00,12264,16149,1,
3366.00,1133.00,14027,10529,2,
3366.00,666.00,14100,10397,3,
3366.00,916.00,11244,10397,4,
3366.00,936.00,15376,12266,4,
3366.00,719.00,14730,13204,4,
3366.00,4074.00,11118,12264,2,
3366.00,539.00,11298,13422,1,
3367.00,463.00,12003,14869,4,
3367.00,455.00,10620,11292,3,
3367.00,409.00,13930,10693,4,
3367.00,1404.00,13218,11697,4,
3367.00,347.00,14869,10849,1,
3368.00,1149.00,11433,10423,3,
3368.00,908.00,12264,13487,4,
3368.00,372.00,14771,14908,4,
3368.00,1101.00,11164,13303,3,
3368.00,3341.00,12478,13165,1,
3368.00,399.00,10299,10551,2,
3368.00,1358.00,16042,12892,3,
3368.00,495.00,11292,13851,4,
3369.00,1034.00,14986,11618,2,
3369.00,1389.00,12953,11298,3,
3369.00,282.00,13871,13487,4,
3369.00,2194.00,12010,12892,2,
3369.00,153.00,10397,11996,1,
3370.00,604.00,14730,13487,3,
3370.00,1618.00,10599,12889,4,
3370.00,667.00,14492,15016,4,
3370.00,1660.00,11874,14893,2,
3370.00,235.00,13303,12073,1,
3371.00,2338.00,14771,13830,1,
3371.00,871.00,11193,12266,1,
3371.00,3449.00,10721,10920,3,
3371.00,955.00,12264,13495,3,
3371.00,1489.00,14747,13198,3,
3371.00,630.00,14869,14057,3,
3371.00,1911.00,10411,14100,4,
3371.00,1947.00,10397,12892,4,
3371.00,817.00,12451,12266,4,
3371.00,1823.00,14869,14492,1,
3371.00,235.00,13303,12073,1,
3372.00,2329.00,10821,12892,2,
3372.00,1624.00,14730,12889,2,
3372.00,477.00,14314,10466,2,
3372.00,818.00,10721,10994,2,
3372.00,999.00,11995,11298,3,
3372.00,235.00,11057,12223,4,
3373.00,74.00,12884,11433,1,
3373.00,1000.00,14832,12191,1,
3373.00,333.00,16217,12478,2,
3373.00,1117.00,12266,14122,2,
3373.00,925.00,13930,12266,2,
3373.00,1025.00,14635,11042,2,
3373.00,460.00,11433,11995,3,
3373.00,1024.00,11292,14730,3,
3374.00,3268.00,11618,11488,1,
3374.00,201.00,11140,12266,2,
3374.00,286.00,14730,13930,3,
3374.00,546.00,14869,11884,3,
3374.00,931.00,13487,11278,3,
3374.00,1243.00,11259,10800,3,
3374.00,762.00,10521,12478,4,
3375.00,352.00,11075,11697,1,
3375.00,1721.00,13180,13930,1,
3375.00,835.00,14457,11298,3,
3375.00,235.00,13303,12073,4,
3375.00,164.00,10397,10431,2,
3375.00,1524.00,12889,13342,2,
3375.00,1089.00,13495,14100,4,
3376.00,1501.00,13303,13487,3,
3376.00,793.00,10693,11697,1,
3376.00,1167.00,13495,11618,1,
3376.00,2576.00,12478,13796,3,
3376.00,6831.00,14066,11618,1,
3377.00,490.00,13360,11057,1,
3377.00,1131.00,12191,14122,1,
3377.00,1316.00,10411,13204,1,
3377.00,2762.00,12173,12889,2,
3377.00,911.00,11109,13930,3,
3377.00,1216.00,12889,11423,4,
3377.00,470.00,10994,11697,4,
3377.00,2175.00,16271,12892,1,
3378.00,1824.00,11042,12889,1,
3378.00,1554.00,14843,11278,2,
3378.00,1137.00,14838,11697,2,
3378.00,1927.00,14100,14869,3,
3378.00,622.00,13487,11042,3,
3378.00,1416.00,13487,14635,3,
3378.00,305.00,12266,13495,3,
3378.00,1494.00,11638,11874,4,
3378.00,1096.00,12478,13605,4,
3378.00,421.00,14771,14262,4,
3378.00,515.00,12264,14685,4,
3379.00,2158.00,15304,12892,2,
3379.00,177.00,12339,13930,2,
3379.00,306.00,10397,11995,3,
3379.00,675.00,11057,10781,3,
3379.00,133.00,10874,11433,3,
3379.00,1589.00,14771,13487,3,
3379.00,982.00,11697,10732,3,
3379.00,1201.00,11292,11042,4,
3379.00,606.00,10397,13930,4,
3379.00,2239.00,12892,14492,4,
3379.00,677.00,10140,12892,1,
3380.00,3656.00,10292,11618,2,
3380.00,2405.00,11292,10299,2,
3380.00,4253.00,15595,11618,3,
3380.00,2175.00,12892,16271,1,
3380.00,691.00,13232,13851,3,
3380.00,859.00,14057,14908,1,
3380.00,2282.00,11057,14057,1,
3380.00,258.00,12889,14679,2,
3380.00,2425.00,14679,11618,1,
3381.00,674.00,11697,13495,2,
3381.00,347.00,14100,16271,2,
3381.00,500.00,11973,11298,4,
3381.00,796.00,16242,13487,4,
3381.00,668.00,11433,14321,1,
3381.00,1389.00,12953,11298,3,
3381.00,870.00,12278,14107,3,
3382.00,1041.00,13930,14683,1,
3382.00,1951.00,10411,12478,2,
3382.00,919.00,10821,14635,2,
3382.00,1651.00,10721,14739,2,
3382.00,1627.00,14210,11697,3,
3382.00,296.00,13931,12953,3,
3382.00,3534.00,12651,13204,3,
3382.00,1678.00,11193,12889,4,
3382.00,1468.00,11032,14100,3,
3382.00,4034.00,11697,15567,1,
3383.00,1864.00,12264,13252,1,
3383.00,4983.00,12173,12478,2,
3383.00,2405.00,10299,11292,2,
3383.00,999.00,11259,14869,4,
3383.00,1299.00,13487,12889,4,
3383.00,282.00,12896,11298,4,
3384.00,425.00,12478,11042,3,
3384.00,1294.00,12889,12992,4,
3384.00,1294.00,12992,12889,4,
3384.00,3962.00,11433,10920,1,
3384.00,2244.00,14893,11057,1,
3385.00,737.00,11057,13296,1,
3385.00,1522.00,10711,11697,2,
3385.00,793.00,10693,11697,2,
3385.00,6842.00,12277,11298,2,
3385.00,112.00,11731,13303,3,
3385.00,610.00,13244,11433,4,
3385.00,2119.00,11032,12892,4,
3385.00,1008.00,15356,14082,1,
3386.00,773.00,11921,11298,1,
3386.00,462.00,14489,14771,1,
3386.00,453.00,16257,14747,1,
3386.00,861.00,12339,12191,1,
3386.00,406.00,15304,10397,2,
3386.00,1073.00,13204,10257,2,
3386.00,842.00,11057,15370,3,
3386.00,899.00,11292,16257,3,
3386.00,2350.00,15455,12266,4,
3386.00,814.00,15016,14100,4,
3386.00,1097.00,13487,14683,1,
3387.00,1657.00,14869,13252,1,
3387.00,7807.00,12478,15306,3,
3387.00,716.00,13180,13204,2,
3387.00,1107.00,14107,14747,2,
3387.00,655.00,13204,13931,3,
3388.00,1770.00,10312,12478,3,
3388.00,5184.00,13303,12101,3,
3388.00,128.00,11823,11433,4,
3388.00,1306.00,15304,13487,1,
3388.00,287.00,10713,11884,1,
3388.00,2338.00,13830,14771,2,
3388.00,864.00,13930,12451,3,
3389.00,302.00,13422,10397,1,
3389.00,306.00,14730,11433,4,
3390.00,1624.00,14730,12889,4,
3390.00,692.00,13095,12892,4,
3390.00,395.00,13487,16232,2,
3390.00,3589.00,13156,12478,1,
3390.00,562.00,11057,12448,1,
3390.00,622.00,11042,13487,3,
3390.00,1709.00,14747,15016,1,
3390.00,448.00,15016,13487,3,
3390.00,634.00,12451,11278,1,
3391.00,1670.00,14747,11259,4,
3391.00,772.00,10721,10521,4,
3391.00,119.00,11695,14107,1,
3391.00,540.00,14492,16271,4,
3391.00,1995.00,12892,11066,3,
3392.00,2442.00,14771,11278,1,
3392.00,987.00,11298,10994,2,
3392.00,4072.00,13204,11435,3,
3392.00,1362.00,12264,14683,2,
3392.00,1008.00,14082,15356,2,
3392.00,1200.00,11259,13891,4,
3393.00,1357.00,14908,12191,2,
3393.00,1627.00,11697,14210,2,
3393.00,1030.00,13605,14100,3,
3393.00,2569.00,14831,12478,3,
3393.00,986.00,12889,12278,3,
3393.00,696.00,12264,15016,1,
3394.00,1500.00,12889,13495,1,
3394.00,899.00,16257,11292,1,
3394.00,5728.00,15058,13303,3,
3394.00,1350.00,11697,16149,2,
3394.00,1365.00,14107,16232,3,
3394.00,574.00,11267,13487,3,
3394.00,752.00,11648,11292,3,
3395.00,312.00,10279,11298,1,
3395.00,719.00,13204,14730,1,
3395.00,2136.00,15376,12478,2,
3395.00,1694.00,13342,14747,3,
3395.00,1216.00,12889,11423,3,
3396.00,436.00,13198,13342,2,
3396.00,850.00,13342,11259,2,
3396.00,1105.00,11697,10423,2,
3396.00,2422.00,12478,14747,2,
3396.00,1384.00,16217,11697,3,
3397.00,258.00,10785,12953,2,
3397.00,564.00,11057,12197,2,
3397.00,3656.00,11618,10292,3,
3397.00,1154.00,11066,11292,3,
3397.00,1657.00,14869,13252,4,
3397.00,343.00,15304,12073,4,
3397.00,922.00,11298,10868,4,
3397.00,1072.00,13204,13198,3,
3397.00,339.00,11075,13303,1,
3397.00,170.00,11308,10397,1,
3398.00,1272.00,10713,11298,4,
3398.00,2916.00,12889,14286,4,
3398.00,314.00,14679,11638,3,
3398.00,1440.00,14107,13930,4,
3398.00,1552.00,13303,11052,3,
3398.00,1014.00,13303,13269,4,
3399.00,643.00,13198,12266,1,
3399.00,1554.00,12478,11032,1,
3400.00,409.00,13930,10693,1,
3400.00,207.00,11433,15380,2,
3400.00,318.00,10257,11278,2,
3400.00,366.00,11057,14122,2,
3400.00,3681.00,14100,13156,2,
3400.00,891.00,12478,11252,2,
3400.00,1522.00,11697,10711,3,
3400.00,834.00,12892,14057,3,
3400.00,1250.00,13930,14869,4,
3400.00,6579.00,13930,14066,4,
3400.00,8131.00,12264,12520,1,
3401.00,1442.00,11259,14893,1,
3401.00,951.00,14100,14027,1,
3401.00,1175.00,14761,14025,4,
3402.00,349.00,13487,13232,1,
3402.00,1504.00,11618,10423,2,
3402.00,1605.00,14100,15024,3,
3402.00,6469.00,14771,15306,2,
3402.00,1721.00,13180,13930,4,
3402.00,2457.00,14066,14955,2,
3403.00,1055.00,11244,11298,2,
3403.00,1139.00,13198,12889,1,
3403.00,1685.00,13930,13252,2,
3404.00,2239.00,14492,12892,4,
3404.00,785.00,11298,12945,1,
3404.00,331.00,16217,11618,2,
3404.00,1790.00,14893,13232,2,
3405.00,1670.00,10140,10821,1,
3405.00,490.00,13360,11057,2,
3405.00,3656.00,11618,10292,2,
3405.00,719.00,11618,13930,3,
3405.00,1814.00,12892,12339,4,
3405.00,857.00,11278,14027,1,
3406.00,403.00,13198,13930,3,
3406.00,1248.00,14832,13796,4,
3406.00,3599.00,13303,10758,4,
3406.00,642.00,14524,13930,1,
3407.00,1069.00,11697,12478,1,
3407.00,767.00,11298,15249,1,
3407.00,261.00,11630,10299,2,
3407.00,213.00,14747,10275,2,
3407.00,852.00,14739,11697,2,
3407.00,353.00,11413,14107,3,
3407.00,482.00,11298,10747,3,
3407.00,859.00,11298,11823,3,
3408.00,113.00,10469,11433,2,
3408.00,1530.00,14838,12191,4,
3408.00,529.00,11697,13577,3,
3408.00,213.00,11278,12478,2,
3408.00,1148.00,10397,10521,3,
3408.00,1469.00,10397,11874,3,
3409.00,1242.00,10423,12892,1,
3409.00,250.00,15624,10397,2,
3409.00,952.00,13296,10397,4,
3409.00,1481.00,11618,15013,2,
3409.00,1124.00,11423,14761,3,
3409.00,2439.00,10821,14831,1,
3409.00,1121.00,13232,10140,1,
3409.00,1959.00,10693,13796,3,
3410.00,737.00,13296,11057,1,
3410.00,714.00,11540,12892,2,
3410.00,563.00,10721,11042,3,
3410.00,241.00,12007,10397,3,
3410.00,182.00,11697,13605,3,
3410.00,1494.00,11874,11638,4,
3410.00,1207.00,14677,12266,1,
3411.00,1607.00,11292,14635,1,
3411.00,1048.00,13198,15304,2,
3411.00,1618.00,12889,10599,4,
3411.00,1358.00,12892,16042,1,
3412.00,3631.00,12986,11618,1,
3412.00,2395.00,10821,14893,1,
3412.00,651.00,13342,11057,2,
3412.00,1325.00,14100,12266,2,
3412.00,1617.00,12478,14254,2,
3412.00,1546.00,11298,13180,3,
3412.00,286.00,13930,14730,3,
3412.00,1727.00,11057,14869,4,
3412.00,1553.00,13796,14312,4,
3412.00,585.00,15370,13930,4,
3412.00,314.00,11638,14679,4,
3412.00,1220.00,14986,10721,1,
3413.00,1156.00,15016,14869,1,
3413.00,735.00,10713,14107,1,
3413.00,860.00,13342,10721,1,
3413.00,137.00,11986,13930,3,
3413.00,3980.00,15402,11618,3,
3414.00,99.00,14747,11470,2,
3414.00,1618.00,12889,10599,2,
3414.00,679.00,14771,14747,4,
3414.00,287.00,10713,11884,4,
3414.00,508.00,11996,11433,1,
3415.00,89.00,14689,12892,1,
3415.00,1079.00,15304,14576,1,
3415.00,1814.00,12892,12339,3,
3415.00,1368.00,14747,13871,4,
3415.00,1250.00,14869,13930,4,
3415.00,817.00,14057,10800,4,
3415.00,1062.00,11697,11042,1,
3416.00,1608.00,12266,14831,3,
3416.00,444.00,13232,16215,2,
3416.00,370.00,12892,14107,2,
3416.00,722.00,11298,13502,1,
3416.00,6427.00,11298,13744,4,
3416.00,1264.00,13244,14107,3,
3416.00,1720.00,10397,14286,4,
3416.00,1553.00,12892,13252,3,
3416.00,1024.00,14747,11292,1,
3416.00,735.00,14107,10713,1,
3417.00,395.00,13487,16232,4,
3417.00,761.00,11057,10785,4,
3417.00,333.00,12478,16217,2,
3417.00,1597.00,13408,12016,2,
3417.00,598.00,14107,13476,3,
3417.00,462.00,11775,13930,1,
3418.00,453.00,14100,11433,1,
3418.00,602.00,11292,14107,2,
3418.00,150.00,14113,14869,3,
3418.00,1535.00,13303,11950,1,
3418.00,1271.00,10397,14681,1,
3419.00,657.00,12266,10693,3,
3419.00,2237.00,12889,10257,4,
3419.00,1826.00,12478,10140,4,
3419.00,5381.00,12966,13796,2,
3419.00,2422.00,14747,12478,1,
3420.00,462.00,14122,10693,1,
3420.00,746.00,13303,14207,2,
3420.00,1322.00,11292,14312,2,
3420.00,1698.00,13204,10711,3,
3420.00,304.00,10397,12945,2,
3420.00,4927.00,14309,12173,3,
3420.00,250.00,15624,10397,3,
3420.00,1680.00,14570,13232,3,
3420.00,916.00,14082,12339,3,
3420.00,364.00,14100,14321,3,
3420.00,5111.00,12478,10150,4,
3420.00,2477.00,10711,11618,4,
3420.00,1497.00,10423,13796,4,
3420.00,328.00,11057,10693,4,
3421.00,1927.00,14100,14869,1,
3421.00,1865.00,10821,14869,4,
3421.00,3404.00,11435,12264,3,
3421.00,4800.00,14747,12972,1,
3421.00,624.00,11423,11298,3,
3421.00,852.00,11697,14739,3,
3421.00,1073.00,10257,13204,1,
3421.00,674.00,11697,13495,3,
3422.00,691.00,11298,13367,2,
3422.00,328.00,11298,12278,4,
3422.00,1838.00,13232,14831,1,
3422.00,1075.00,12266,11433,2,
3422.00,395.00,13487,16232,3,
3422.00,228.00,12478,12264,4,
3423.00,1372.00,11298,11618,1,
3423.00,678.00,11298,12012,2,
3423.00,235.00,12223,11057,3,
3423.00,1094.00,14637,12266,4,
3423.00,438.00,11921,14107,4,
3423.00,2689.00,10721,14831,1,
3423.00,982.00,11697,10732,1,
3423.00,386.00,10627,13487,1,
3424.00,569.00,14057,14831,1,
3424.00,924.00,13303,15192,3,
3424.00,335.00,14122,12953,3,
3424.00,437.00,11278,10785,4,
3424.00,1055.00,11298,11244,1,
3424.00,1101.00,12990,13303,1,
3424.00,1404.00,14869,10693,1,
3425.00,2089.00,12478,14677,3,
3425.00,5087.00,12889,13165,3,
3425.00,482.00,11278,14321,3,
3425.00,864.00,12451,13930,3,
3425.00,6517.00,10721,11369,4,
3425.00,5504.00,13243,12173,2,
3425.00,1047.00,11298,12441,1,
3426.00,7807.00,15306,12478,1,
3426.00,396.00,11298,13061,2,
3426.00,331.00,10397,11641,4,
3426.00,5738.00,10287,12478,1,
3426.00,1927.00,11433,14747,2,
3426.00,224.00,15627,11697,1,
3426.00,2237.00,10257,12889,1,
3426.00,175.00,11203,13487,3,
3427.00,1824.00,12889,11042,2,
3427.00,5844.00,13043,10397,4,
3427.00,606.00,10397,13930,1,
3427.00,675.00,10693,14100,2,
3427.00,677.00,10140,12892,3,
3427.00,1698.00,13204,10711,3,
3428.00,466.00,10158,13577,1,
3428.00,1107.00,15024,11697,2,
3428.00,2454.00,14057,12478,3,
3428.00,1015.00,11292,11986,3,
3428.00,6479.00,15868,14771,4,
3428.00,2846.00,13930,10299,4,
3428.00,1281.00,13252,13204,4,
3428.00,4131.00,13518,14100,1,
3429.00,739.00,16271,10397,2,
3429.00,2021.00,13180,13487,3,
3429.00,1523.00,16257,11298,4,
3430.00,1303.00,12266,14679,1,
3430.00,3091.00,13830,16257,3,
3430.00,4388.00,10244,12173,3,
3430.00,4737.00,11988,12264,3,
3430.00,807.00,12339,14761,3,
3430.00,781.00,12945,14082,3,
3430.00,381.00,12073,13204,4,
3430.00,5844.00,13043,10397,1,
3431.00,1155.00,14635,13198,2,
3431.00,2354.00,14492,14747,2,
3431.00,1473.00,11433,11032,4,
3431.00,531.00,14869,11648,2,
3431.00,5225.00,11292,13518,2,
3432.00,1080.00,11042,13303,4,
3432.00,900.00,13930,14321,4,
3432.00,435.00,14588,11298,3,
3433.00,690.00,14100,13342,2,
3433.00,1289.00,11874,12889,3,
3433.00,453.00,11433,14100,3,
3433.00,817.00,14057,10800,3,
3433.00,2402.00,14100,12892,3,
3433.00,363.00,10397,11146,4,
3434.00,1019.00,16257,14771,2,
3434.00,999.00,11259,14869,3,
3434.00,664.00,10620,14747,4,
3435.00,98.00,13184,11433,1,
3435.00,2354.00,14747,14492,2,
3435.00,324.00,16217,12953,2,
3435.00,4948.00,10920,11298,2,
3435.00,1220.00,14986,10721,2,
3435.00,758.00,13204,12264,2,
3435.00,289.00,13296,14100,3,
3435.00,1507.00,13252,12889,1,
3435.00,337.00,12892,13796,4,
3435.00,4413.00,13930,15402,1,
3436.00,1197.00,14027,10721,1,
3436.00,930.00,13487,11057,2,
3436.00,394.00,16217,14100,3,
3436.00,453.00,14747,16257,3,
3436.00,328.00,12278,11298,4,
3436.00,6897.00,14771,10877,1,
3436.00,5728.00,15058,13303,2,
3436.00,641.00,16271,10693,2,
3436.00,1605.00,15024,14100,1,
3437.00,1235.00,12892,11298,2,
3437.00,1105.00,10423,11697,2,
3437.00,994.00,10423,13204,2,
3437.00,481.00,11057,10135,3,
3437.00,462.00,13930,11775,3,
3437.00,870.00,14107,12278,4,
3437.00,128.00,11433,11823,4,
3438.00,566.00,13930,10990,1,
3438.00,1823.00,14492,14869,2,
3438.00,4158.00,12264,16321,2,
3438.00,1295.00,14100,11259,2,
3438.00,215.00,13076,13930,3,
3438.00,1250.00,14869,13930,1,
3439.00,1012.00,15304,13930,2,
3440.00,2088.00,14869,13303,3,
